time,x,y,z,Vx,Vy,Vz
46470.0,2040381.371198197,1581322.8419053177,7795821.469849746,-5908.652359518864,-2394.5744466927467,1812.0429134440533
46480.0,1981222.111143794,1557320.4635389936,7813661.063353108,-5923.130526264806,-2405.873880544896,1755.8471313326838
46490.0,1921920.1455057196,1533205.9126180774,7830937.843761696,-5937.193244490002,-2417.0088178039628,1699.4807355825321
46500.0,1862479.6357214858,1508980.8383043143,7847650.118192612,-5950.839123798817,-2427.978419150093,1642.946378958598
46510.0,1802904.7571305525,1484646.8981573826,7863796.220353154,-5964.06677420243,-2438.7818443140427,1586.2467267889758
46520.0,1743199.6989700953,1460205.758144462,7879374.510668083,-5976.874806152759,-2449.4182520624454,1529.3844572931564
46530.0,1683368.664370405,1435659.0926499397,7894383.376410187,-5989.261830581669,-2459.886800185173,1472.3622619125122
46540.0,1623415.8703498712,1411008.584485233,7908821.231834163,-6001.226458945503,-2470.1866454848096,1415.1828456429412
46550.0,1563345.5478094916,1386255.9248987057,7922686.518313833,-6012.767303275032,-2480.316943768274,1357.8489273696457
46560.0,1503161.9415268556,1361402.813585657,7935977.70448272,-6023.882976230855,-2490.2768498406144,1300.3632402040184
46570.0,1442869.3101495458,1336450.958698363,7948693.2863780055,-6034.572091164332,-2500.065517501012,1242.7285318226106
46580.0,1382471.926187903,1311402.0768561459,7960831.78758788,-6044.833262184112,-2509.682099541019,1184.947564808152
46590.0,1321974.0760070959,1286257.8931554486,7972391.759402323,-6054.665104228317,-2519.125747745067,1127.0231169925944
46600.0,1261380.059818443,1261020.1411798953,7983371.780967313,-6064.066233142466,-2528.395612893277,1068.957981802148
46610.0,1200694.1916699237,1235690.5630103094,7993770.459442511,-6073.03526576319,-2537.4908447665994,1010.7549686042777
46620.0,1139920.7994358253,1210270.9092346707,8003586.43016241,-6081.570820007825,-2546.410592154331,952.4169030566268
46630.0,1079064.2248054624,1184762.938957984,8012818.356800991,-6089.671514969951,-2555.1540028640284,893.9466274578319
46640.0,1018128.8232709116,1159168.419812037,8021464.931539895,-6097.335971020949,-2563.720223733863,835.3470011001941
46650.0,957118.964113701,1133489.1279650212,8029524.875240131,-6104.5628099176565,-2572.108400647452,776.620900624167
46660.0,896039.0303903915,1107726.848130994,8036996.937617337,-6111.3506549162,-2580.317678551203,717.7712203746222
46670.0,834893.4189169882,1081883.373579153,8043879.897420613,-6117.698130892076,-2588.3472014742056,658.8008727588518
46680.0,773686.5402521205,1055960.506142899,8050172.562614942,-6123.603864466566,-2596.1961125507164,599.7127886062632
46690.0,712422.8186789253,1029960.05622866,8055873.770567216,-6129.066484139573,-2603.8635540452697,540.5099175297215
46700.0,651106.6921855694,1003883.8428244537,8060982.388235886,-6134.084620428952,-2611.348667380458,481.1952282884938
46710.0,589742.6124443463,977733.6935081551,8065497.312364243,-6138.656906016425,-2618.6505931674246,421.7717091527442
46720.0,528335.0447892798,951511.4444554477,8069417.469677362,-6142.781975900165,-2625.7684712391033,362.24236826953023
46730.0,466888.4681921687,925218.940447428,8072741.8170827,-6146.45846755414,-2632.701440686257,302.61023403024626
46740.0,405407.37523700355,898858.0348778348,8075469.341874389,-6149.685021094298,-2639.448639896352,242.8783554394593
46750.0,343896.2720926871,872430.5897598759,8077599.061941212,-6152.460279451692,-2646.0092065953136,183.04980248507883
46760.0,282359.67848398833,845938.4757326226,8079130.025978297,-6154.782888552634,-2652.382277892211,123.12766650980058
46770.0,220802.1276606596,819383.5720669425,8080061.313702524,-6156.651497505961,-2658.5669903269113,63.11506058376208
46780.0,159228.16636464486,792767.7666709406,8080392.036071667,-6158.064758797522,-2664.562479920757,3.015119878344308
46790.0,97642.35479530675,766092.9560948786,8080121.335507286,-6159.021328491974,-2670.367882230305,-57.16899795894815
46800.0,36049.2665725988,739361.0455355409,8079248.386121357,-6159.51986644198,-2675.9823324041845,-117.43411242859861
46810.0,-25546.511301891944,712573.9488400165,8077772.393946685,-6159.55903650492,-2681.404965243116,-177.7770198022552
46820.0,-87140.37848610719,685733.5885088646,8075692.597171075,-6159.137506767189,-2686.634915263143,-238.19449274504893
46830.0,-148727.72134096117,658841.8956986316,8073008.266375289,-6158.253949776213,-2691.67131676213,-298.68327993713206
46840.0,-210303.9129761435,631900.810223687,8069718.704774794,-6156.907042780262,-2696.5133038895724,-359.24010569451906
46850.0,-271864.3132983596,604912.2805573432,8065823.248465297,-6155.095467976171,-2701.1600107197733,-419.8616695893154
46860.0,-333404.26906208805,577878.263832228,8061321.26667209,-6152.81791276507,-2705.6105713284405,-480.5446460694224
46870.0,-394919.11392293643,550800.7258398732,8056212.162003191,-6150.07307001623,-2709.8641198727573,-541.2856840778102
46880.0,-456404.1684936757,523681.6410294842,8050495.370706303,-6146.859638339128,-2713.9197906749764,-602.081406671454
46890.0,-517854.74040303746,496522.992505857,8044170.362929577,-6143.176322363835,-2717.7767183096,-662.9284106400323
46900.0,-579266.1243573569,469326.77202640445,8037236.642986192,-6139.021833029849,-2721.4340376941936,-723.8232661244894
46910.0,-640633.6022051468,442094.9799972561,8029693.749622753,-6134.394887883453,-2724.8908841838975,-784.7625162355681
46920.0,-701952.4430046881,414829.62546839437,8021541.256291496,-6129.294211383735,-2728.1463936696846,-845.742676672423
46930.0,-763217.9030947245,387532.72612778924,8012778.771426311,-6123.718535217369,-2731.199702680429,-906.7602353414271
46940.0,-824425.2261683493,360206.3082944926,8003405.938722577,-6117.66659862226,-2734.0499484888405,-967.81165197529
46950.0,-885569.643350173,332852.4069106539,7993422.437420799,-6111.137148720173,-2736.6962692213265,-1028.89335775261
46960.0,-946646.3732768632,305473.06553241756,7982827.982594051,-6104.128940858463,-2739.1378039718356,-1090.001754917984
46970.0,-1007650.6221811476,278070.336319661,7971622.32543921,-6096.640738960996,-2741.3736929197503,-1151.1332164028097
46980.0,-1068577.5839793717,250646.2800245343,7959805.253571981,-6088.671315888406,-2743.403077451883,-1212.2840854469089
46990.0,-1129422.440362708,223202.96597875818,7947376.591325703,-6080.219453807766,-2745.225100288641,-1273.450675221116
47000.0,-1190180.3608921075,195742.47207963985,7934336.200053921,-6071.283944571815,-2746.8389056144215,-1334.6292684509735
47010.0,-1250846.503097094,168266.88477476317,7920683.978436712,-6061.863590107839,-2748.243639212297,-1395.8161170416836
47020.0,-1311416.012578493,140778.29904531044,7906419.862790762,-6051.957202816323,-2749.4384486030553,-1457.0074417044675
47030.0,-1371884.0231151995,113278.81838797162,7891543.827383165,-6041.563605979489,-2750.4224831886604,-1518.1994315844931
47040.0,-1432245.656775079,85770.55479539656,7876055.884748938,-6030.681634179833,-2751.194894400191,-1579.3882438905332
47050.0,-1492496.024030105,58255.628735145336,7859956.086012226,-6019.310133728775,-2751.7548358503286,-1640.5700035265224
47060.0,-1552630.2238758344,30736.169127090554,7843244.521211188,-6007.447963105532,-2752.101463490455,-1701.740802725187
47070.0,-1612643.3439553222,3214.313319225399,7825921.3196265325,-5995.093993406333,-2752.2339357724254,-1762.896700683926
47080.0,-1672530.4606875821,-24307.792938169667,7807986.650113674,-5982.24710880408,-2752.151413815083,-1824.0337232031293
47090.0,-1732286.639400695,-51827.99552004937,7789440.7214385085,-5968.906207018584,-2751.8530615755785,-1885.1478623271219
47100.0,-1791906.9344696733,-79344.13195586359,7770283.782616753,-5955.070199797457,-2751.3380460255644,-1946.2350759879291
47110.0,-1851386.3894591893,-106854.03146060384,7750516.12325684,-5940.738013407804,-2750.6055373323234,-2007.2912876520681
47120.0,-1910720.0372712729,-134355.51496768612,7730138.073906323,-5925.908589138808,-2749.6547090449044,-2068.3123859705674
47130.0,-1969902.9002980916,-161846.39516372024,7709150.006401769,-5910.580883815309,-2748.4847382853263,-2129.2942244324345
47140.0,-2028929.9905799215,-189324.47652521703,7687552.334222094,-5894.7538703225055,-2747.09480594492,-2190.2326210217834
47150.0,-2087796.3099684203,-216787.5553572848,7665345.512845312,-5878.426538141863,-2745.4840968858716,-2251.123357878858
47160.0,-2146496.8502953174,-244233.41983436738,7642530.040108653,-5861.597893898352,-2743.651800148034,-2311.9621809651717
47170.0,-2205026.593546632,-271659.8500430773,7619106.456572,-5844.2669619191065,-2741.597109161074,-2372.7447997330137
47180.0,-2263380.5120425373,-299064.61802717694,7595075.345884623,-5826.43278480361,-2739.319221962021,-2433.4668867995565
47190.0,-2321553.5686229817,-326445.4878347627,7570437.335155134,-5808.094424005508,-2736.817341418278,-2494.124077625824
47200.0,-2379540.7168391887,-353800.21556770697,7545193.095324635,-5789.250960426141,-2734.090675456169,-2554.7119702007762
47210.0,-2437336.901151152,-381126.54943341296,7519343.341542993,-5769.901495019902,-2731.1384372950783,-2615.226124730774
47220.0,-2494937.05713124,-408422.2297989401,7492888.833548199,-5750.045149411495,-2727.9598456872545,-2675.662063334699
47230.0,-2552336.1116740387,-435684.98924755515,7465830.376048741,-5729.681066525207,-2724.5541251633363,-2736.015269745008
47240.0,-2609528.9832125404,-462912.5526377678,7438168.819108934,-5708.808411226259,-2720.9205062836686,-2796.2811890150065
47250.0,-2666510.581940813,-490102.637164909,7409905.058537154,-5687.426370974334,-2717.05822589547,-2856.4552272326346
47260.0,-2723275.8100432623,-517252.9524253098,7381040.036276892,-5665.5341564893615,-2712.966527395913,-2916.532751241071
47270.0,-2779819.5619306145,-544361.2004831414,7351574.740800565,-5643.131002429631,-2708.6446610011794,-2976.509088366456
47280.0,-2836136.7244827435,-571425.0759399754,7321510.207506023,-5620.216168082309,-2704.0918840215495,-3036.379526153059
47290.0,-2892222.1772984625,-598442.2660071261,7290847.5191156585,-5596.788938066443,-2699.3074611425886,-3096.1393121062033
47300.0,-2948070.792952411,-625410.450580834,7259587.806078043,-5572.848623048497,-2694.290664712484,-3155.783653443288
47310.0,-3003677.4372591586,-652327.3023203554,7227732.246972021,-5548.394560470499,-2689.0407750355935,-3215.3077168532427
47320.0,-3059036.9695446547,-679190.4867290179,7195282.06891316,-5523.42611529085,-2683.5570806722585,-3274.706628264758
47330.0,-3114144.242925149,-705997.6622383049,7162238.547962473,-5497.94268073785,-2677.8388787449408,-3333.9754726236542
47340.0,-3168994.1045937105,-732746.4802950346,7128603.009537321,-5471.943679075981,-2671.885475250729,-3393.1092936797427
47350.0,-3223581.396114476,-759434.5854516955,7094376.828824398,-5445.428562385003,-2665.696185380275,-3452.103093783554
47360.0,-3277900.95372475,-786059.6154600035,7059561.431194698,-5418.396813351889,-2659.270333843201,-3510.951833693311
47370.0,-3331947.6086450904,-812619.2013677461,7024158.292620361,-5390.847946075636,-2652.607255200034,-3569.6504323925333
47380.0,-3385716.187397508,-839110.967618978,6988168.94009328,-5362.7815068849695,-2645.7062942007065,-3628.193766918664
47390.0,-3439201.5121319043,-865532.5321576357,6951594.952045377,-5334.197075168972,-2638.566806129672,-3686.576672203128
47400.0,-3492398.400960883,-891881.5065346356,6914437.958770413,-5305.094264220638,-2631.188157157677,-3744.793940923223
47410.0,-3545301.668303061,-918155.4960185238,6876699.642847217,-5275.47272209336,-2623.569724700226,-3802.8403233662734
47420.0,-3597906.1252350067,-944352.0997097443,6838381.739564213,-5245.332132470349,-2615.7108977827793,-3860.710527306461
47430.0,-3650206.579851943,-970468.9106585925,6799486.037345114,-5214.67221554698,-2607.61107741272,-3918.399217894778
47440.0,-3702197.8376373313,-996503.5159869223,6760014.378175647,-5183.492728926034,-2599.269676958116,-3975.901017562542
47450.0,-3753874.701841476,-1022453.4970136759,6719968.658031171,-5151.793468525823,-2590.6861225333128,-4033.2105059389205
47460.0,-3805231.973869274,-1048316.4293843022,6679350.827305057,-5119.574269501158,-2581.8598533913787,-4090.3222197829273
47470.0,-3856264.4536772394,-1074089.8832041358,6638162.891237662,-5086.83500717711,-2572.790322323428,-4147.2306529303605
47480.0,-3906966.940179926,-1099771.423175802,6596406.910345766,-5053.575597995527,-2563.4769960648405,-4203.930256256151
47490.0,-3957334.231665881,-1125358.6087407202,6554085.0008523,-5019.796000474221,-2553.9193557083927,-4260.415437652609
47500.0,-4007361.1262232545,-1150848.9942247714,6511199.335116215,-4985.496216178782,-2544.1168971243155,-4316.680562024063
47510.0,-4057042.4221751867,-1176240.1289882027,6467752.1420623185,-4950.676290706904,-2534.069131387285,-4372.719951298374
47520.0,-4106372.918525104,-1201529.5575798352,6423745.707610907,-4915.336314685158,-2523.7755852103514,-4428.527884455856
47530.0,-4155347.4154120414,-1226714.8198956468,6379182.375107025,-4879.47642477808,-2513.2358013858093,-4484.098597576094
47540.0,-4203960.7145761205,-1251793.451341797,6334064.54574916,-4843.096804709487,-2502.449339233002,-4539.426283903194
47550.0,-4252207.619834298,-1276762.983002166,6288394.679017196,-4806.197686295862,-2491.415775053053,-4594.505093929988
47560.0,-4300082.9375665095,-1301620.9418104752,6242175.293099418,-4768.779350491695,-2480.134702590514,-4649.329135501732
47570.0,-4347581.477212325,-1326364.8507270576,6195408.96531839,-4730.842128446608,-2468.605733501906,-4703.892473939836
47580.0,-4394698.051778235,-1350992.2289203492,6148098.332555489,-4692.3864025740995,-2456.8284978311385,-4758.189132186188
47590.0,-4441427.478355679,-1375500.5919531689,6100246.091673889,-4653.412607631744,-2444.802644491773,-4812.213090968601
47600.0,-4487764.578649938,-1399887.4519738546,6051854.999939788,-4613.921231812629,-2432.527841756097,-4865.958288987983
47610.0,-4533704.17951999,-1424150.3179123236,6002927.875441644,-4573.912817847842,-2420.003777750974,-4919.418623127762
47620.0,-4579241.113529448,-1448286.6956811263,5953467.597507212,-4533.387964119771,-2407.2301609604206,-4972.587948686163
47630.0,-4624370.219508683,-1472294.088381558,5903477.107118133,-4492.347325785987,-2394.206720734859,-5025.460079631915
47640.0,-4669086.34312824,-1496169.9965148966,5852959.407321855,-4450.791615913454,-2380.9332078069915,-5078.028788883957
47650.0,-4713384.337483644,-1519911.9181988335,5801917.563640627,-4408.721606622794,-2367.4093948142295,-5130.28780861576
47660.0,-4757259.063691699,-1543517.3493891577,5750354.704477328,-4366.13813024232,-2353.6350768276066,-5182.230830584833
47670.0,-4800705.391498376,-1566983.7841067654,5698274.021517872,-4323.042080471538,-2339.6100718871016,-5233.85150648803
47680.0,-4843718.199898377,-1590308.7146700514,5645678.770129929,-4279.434413553798,-2325.3342215432813,-5285.1434483432595
47690.0,-4886292.377766478,-1613489.631932749,5592572.269757695,-4235.316149457745,-2310.807391405176,-5336.100228898189
47700.0,-4928422.824500721,-1636524.02552728,5538957.90431243,-4190.688373067231,-2296.029471694286,-5386.715382066579
47710.0,-4970104.450677551,-1659409.384113675,5484839.122558506,-4145.552235379291,-2281.00037780461,-5436.982403392834
47720.0,-5011332.178718972,-1682143.195634122,5430219.4384946525,-4099.908954709815,-2265.720050868584,-5486.894750545408
47730.0,-5052100.943571789,-1704722.9475732062,5375102.431730128,-4053.759817906473,-2250.1884583288042,-5536.445843839658
47740.0,-5092405.693399024,-1727146.1272238924,5319491.747855511,-4007.106181568488,-2234.4055945153973,-5585.62906679079
47750.0,-5132241.390283555,-1749410.2219593108,5263391.098807811,-3959.94947327278,-2218.3714812289095,-5634.4377666974915
47760.0,-5171603.010944048,-1771512.719510398,5206804.263229584,-3912.2911928060194,-2202.0861683285516,-5682.865255256889
47770.0,-5210485.547463241,-1793451.108249447,5149735.086821741,-3864.132913402093,-2185.5497343256466,-5730.9048092114335
47780.0,-5248884.008028619,-1815222.8774796159,5092187.482689724,-3815.476282984458,-2168.7622869821125,-5778.549671028342
47790.0,-5286793.417685544,-1836825.5177304465,5034165.431682724,-3766.323025412854,-2151.7239639138,-5825.793049612213
47800.0,-5324208.819102865,-1858256.5210594411,4975672.982725601,-3716.674941733806,-2134.4349331984968,-5872.628121051411
47810.0,-5361125.273351052,-1879513.3813597392,4916714.253143177,-3666.533911434337,-2116.8953939884022,-5919.04802939886
47820.0,-5397537.860692884,-1900593.5946739423,4857293.428976539,-3615.9018936982807,-2099.105577126864,-5965.045887487826
47830.0,-5433441.681386702,-1921494.6595141264,4797414.765291001,-3564.780928664568,-2081.0657457691545,-6010.614777783301
47840.0,-5468831.856502261,-1942214.0771880804,4737082.586475391,-3513.1731386868296,-2062.776196007065,-6055.747753269596
47850.0,-5503703.528749177,-1962749.3521318103,4676301.28653226,-3461.080729593638,-2044.2372574970673,-6100.437838374711
47860.0,-5538051.863317977,-1983097.9922483393,4615075.329358666,-3408.5059919486885,-2025.4492940917987,-6144.678029932092
47870.0,-5571872.048733748,-2003257.509252841,4553409.24901716,-3355.4513023101904,-2006.4127044746067,-6188.4612981803275
47880.0,-5605159.297722374,-2023225.41902413,4491307.64999657,-3301.919124488718,-1987.1279227968753,-6231.780587801371
47890.0,-5637908.84808934,-2042999.2419625411,4428775.207462215,-3247.912010802744,-1967.59541931785,-6274.628818997834
47900.0,-5670115.963611075,-2062576.5033542137,4365816.667495146,-3193.4326033310563,-1947.815701046663,-6316.998888609904
47910.0,-5701775.934938799,-2081954.733741811,4302436.847320024,-3138.4836351612253,-1927.789312386249,-6358.883671272425
47920.0,-5732884.080514839,-2101131.4693016834,4238640.63552121,-3083.067931633276,-1907.516835778828,-6400.2760206126595
47930.0,-5763435.7475013435,-2120104.252227494,4174432.9922466883,-3027.1884115776825,-1886.9988923526207,-6441.168770489237
47940.0,-5793426.312721352,-2138870.6311203167,4109818.9493993814,-2970.8480885467775,-1866.236142569454,-6481.5547362728
47950.0,-5822851.18361214,-2157428.161385211,4044803.61081545,-2914.050072038656,-1845.2292868728878,-6521.42671616881
47960.0,-5851705.7991907615,-2175774.4056342836,3979392.1524291555,-2856.7975687126036,-1823.9790663365009,-6560.777492582985
47970.0,-5879985.631031697,-2193906.9340962255,3913589.82242385,-2799.093883595079,-1802.4862633119428,-6599.599833529814
47980.0,-5907686.184256515,-2211823.3250323343,3847401.941368665,-2740.9424212752356,-1780.7517020763578,-6637.886494084564
47990.0,-5934802.998535425,-2229521.1651589996,3780833.9023404606,-2682.3466870889465,-1758.7762494787664,-6675.6302178792
48000.0,-5961331.649100619,-2246998.050076648,3713891.171030595,-2623.310288290279,-1736.5608155849836,-6712.823738642587
48010.0,-5987267.747771249,-2264251.5847051293,3646579.2858360684,-2563.8369352093264,-1714.106354320632,-6749.45978178534
48020.0,-6012606.943989918,-2281279.3837255184,3578903.857934594,-2503.9304423952863,-1691.4138641118018,-6785.531066029659
48030.0,-6037344.925870517,-2298079.0720283124,3510870.5713431444,-2443.59472974365,-1668.4843885228918,-6821.030305084463
48040.0,-6061477.421257262,-2314648.28516799,3442485.1829595184,-2382.83382360634,-1645.3190168911542,-6855.950209366095
48050.0,-6085000.1987947235,-2330984.6698238957,3373753.522586473,-2321.651857883604,-1621.9188849574518,-6890.283487764868
48060.0,-6107909.069008694,-2347085.884267414,3304681.492937959,-2260.053075096461,-1598.2851754927244,-6924.022849457672
48070.0,-6130199.885397673,-2362949.5988353807,3235275.0696269996,-2198.0418274384547,-1574.4191189196456,-6957.161005766833
48080.0,-6151868.545534755,-2378573.4964096877,3165540.301134748,-2135.6225778054622,-1550.3219939289406,-6989.690672065395
48090.0,-6172910.992179713,-2393955.27290302,3095483.30876026,-2072.7999008022675,-1525.9951280898204,-7021.604569728954
48100.0,-6193323.214401013,-2409092.637750667,3025110.2865505167,-2009.5784837245983,-1501.4398984539757,-7052.895428134129
48110.0,-6213101.248707528,-2423983.3144083386,2954427.5012102234,-1945.9631275152974,-1476.6577321525617,-7083.555986703746
48120.0,-6232241.1801896775,-2438625.0408559116,2883441.2919909307,-1881.958747693277,-1451.6501069855908,-7113.578996998732
48130.0,-6250739.143669713,-2453015.570107033,2812158.0705589973,-1817.570375253887,-1426.4185520031383,-7142.957224856717
48140.0,-6268591.324860864,-2467152.6707244897,2740584.3208419373,-1752.8031575393063,-1400.9646480777549,-7171.683452577286
48150.0,-6285793.961535024,-2481034.1273412565,2668726.5988526787,-1687.662359077548,-1375.290028467466,-7199.750481153753
48160.0,-6302343.344698668,-2494657.7411871236,2596591.532491274,-1622.15336238865,-1349.396379368727,-7227.151132551349
48170.0,-6318235.8197766645,-2508021.330620803,2524185.8213236,-1556.281668756606,-1323.285440458691,-7253.878252031601
48180.0,-6333467.787803622,-2521122.731667398,2451516.236336577,-1490.0528989655736,-1296.9590054261391,-7279.924710522672
48190.0,-6348035.706622422,-2533959.7985611255,2378589.619669465,-1423.4727939988873,-1270.4189224904017,-7305.283407035394
48200.0,-6361936.092089541,-2546530.404293163,2305412.884320763,-1356.5472156993787,-1243.6670949076015,-7329.9472711246235
48210.0,-6375165.519286786,-2558832.441164494,2231993.0138302785,-1289.2821473895074,-1216.7054814635317,-7353.909265395572
48220.0,-6387720.623739011,-2570863.8213436073,2158337.061935905,-1221.6836944497804,-1189.5360969524706,-7377.162388054641
48230.0,-6399598.102637415,-2582622.477428918,2084452.1522046716,-1153.7580848539408,-1162.161012641234,-7399.699675504285
48240.0,-6410794.716067962,-2594106.363015747,2010345.477637628,-1085.5116696593855,-1134.5823567177474,-7421.514204981351
48250.0,-6421307.288244482,-2605313.4532677103,1936024.300248129,-1016.9509234512757,-1106.8023147234205,-7442.599097238296
48260.0,-6431132.708745963,-2616241.7454923415,1861495.9506130968,-948.0824447387893,-1078.8231299685922,-7462.947519266607
48270.0,-6440267.933757572,-2626889.2597207883,1786767.82739684,-878.9129563019646,-1050.6471039303126,-7482.5526870617205
48280.0,-6448709.987314886,-2637254.039291391,1711847.3968470201,-809.4493054875832,-1022.2765966317183,-7501.40786842865
48290.0,-6456455.962550821,-2647334.151436961,1636742.1922623601,-739.6984644525347,-993.7140270022535,-7519.506385827481
48300.0,-6463503.0229447195,-2657127.687875561,1561459.8134317046,-669.6675303531138,-964.9618732179838,-7536.841619257835
48310.0,-6469848.40357307,-2666632.76540459,1486007.9260440427,-599.3637254786963,-936.0226730212454,-7553.407009181334
48320.0,-6475489.41236126,-2675847.526497952,1410394.2610691213,-528.7943973282526,-906.8990240188689,-7569.19605948102
48330.0,-6480423.431335814,-2684770.1399061023,1334626.6141082845,-457.9670186281584,-877.5935839582137,-7584.202340456663
48340.0,-6484647.917876509,-2693398.801258736,1258712.8447151836,-386.88918728977706,-848.1090709802484,-7598.419491854758
48350.0,-6488160.405967749,-2701731.7336698915,1182660.8756860206,-315.56862630529474,-818.4482638489096,-7611.841225932013
48360.0,-6490958.507448593,-2709767.188345227,1106478.6923189939,-244.01318358030767,-788.6140021559739,-7624.461330551003
48370.0,-6493039.913260787,-2717503.445191215,1030174.341642632,-172.2308317016735,-758.6091865006756,-7636.273672306646
48380.0,-6494402.394694133,-2724938.8134260094,953755.9316127154,-100.22966763915979,-728.4367786433087,-7647.2721996820555
48390.0,-6495043.80462855,-2732071.6321917125,877231.6302774977,-28.01791237944157,-698.0998016320498,-7657.450946232257
48400.0,-6494962.078772127,-2738900.271167773,800609.6649109584,44.396089508974796,-667.6013399022463,-7666.804033794212
48410.0,-6494155.236894466,-2745423.1311852355,723898.3211138294,117.0038703812995,-636.944539347417,-7675.325675721492
48420.0,-6492621.384054625,-2751638.6448415597,647105.9418821597,189.79684009384806,-606.13260736122,-7683.01018014189
48430.0,-6490358.711822916,-2757545.2771157054,570240.926643196,262.76628665460817,-575.1688128496471,-7689.8519532361815
48440.0,-6487365.499495818,-2763141.52598319,493311.73025837797,335.90337694828906,-544.0564862127171,-7695.845502536194
48450.0,-6483640.115303279,-2768425.9230308086,416326.861993264,409.1991575371199,-512.7990192949444,-7700.985440240231
48460.0,-6479181.017607609,-2773397.0340706976,339294.8844542246,482.6445555386253,-481.3998653038746,-7705.266486543885
48470.0,-6473986.756093218,-2778053.459753423,262224.412491759,556.2303795815628,-449.86253869598846,-7708.683472984149
48480.0,-6468055.972946392,-2782393.8361797594,185124.11207031313,629.9473208411634,-418.19061502928935,-7711.231345794712
48490.0,-6461387.404024317,-2786416.8355108276,108002.69910449802,703.7859541547663,-386.3877307819047,-7712.905169270215
48500.0,-6453979.880012541,-2790121.166576246,30868.938261629883,777.73673921889,-354.4575831360467,-7713.700129137214
48510.0,-6445832.327570056,-2793505.575479941,-46268.35826946286,851.7900218687279,-322.4039297266961,-7713.611535929503
48520.0,-6436943.770461163,-2796568.846203273,-123400.33204339778,925.9360354409979,-290.23058835439025,-7712.6348283653915
48530.0,-6427313.330673295,-2799309.8012051024,-200518.07965696894,1000.1649022210196,-257.94143666151746,-7710.765576724479
48540.0,-6416940.229519941,-2801727.302018433,-277612.6540816321,1074.4666349748256,-225.54041177154062,-7707.999486221381
48550.0,-6405823.788727821,-2803820.249843266,-354675.066029701,1148.831138567054,-193.03150989059637,-7704.332400373824
48560.0,-6393963.431507449,-2805587.586135274,-431696.28535418556,1223.2482116652939,-160.41878587093908,-7699.760304362456
48570.0,-6381358.683606221,-2807028.2931899186,-508667.24248217564,1297.7075485314906,-127.70635273572591,-7694.279328379645
48580.0,-6368009.174343151,-2808141.3947216216,-585578.8298816459,1372.1987409009419,-94.89838116466493,-7687.8857509645295
48590.0,-6353914.637624372,-2808925.9564375924,-662421.9035615306,1446.7112799493352,-61.999098940077225,-7680.57600232146
48600.0,-6339074.912938531,-2809381.086605919,-739187.2846048886,1521.234558348206,-29.01279035295373,-7672.34666761899
48610.0,-6323489.946331183,-2809505.9366175164,-815865.7607349477,1595.7578724091036,4.056204431381964,-7663.194490266476
48620.0,-6307159.791357303,-2809299.701541529,-892448.0879137916,1670.2704243166754,37.20349004836044,-7653.1163751653185
48630.0,-6290084.610011011,-2808761.620673776,-968924.9919734198,1744.7613244507902,70.42461665032505,-7642.109391931828
48640.0,-6272264.673631647,-2807890.97807783,-1045287.1702788806,1819.2195937977276,103.71508066404908,-7630.170778088674
48650.0,-6253700.3637852715,-2806687.10311831,-1121525.2934231502,1893.6341664503743,137.07032558986182,-7617.297942221792
48660.0,-6234392.173120736,-2805149.3709859797,-1197630.0069533938,1967.9938921972687,170.48574284259612,-7603.488467099659
48670.0,-6214340.706199408,-2803277.2032142184,-1273591.933128219,2042.2875392002413,203.95667263453058,-7588.740112751737
48680.0,-6193546.680297678,-2801070.06818646,-1349401.672705496,2116.503796760298,237.47840490045985,-7573.050819502929
48690.0,-6172010.926181383,-2798527.4816341647,-1425049.806760288,2190.631278171292,271.0461802649843,-7556.418710960809
48700.0,-6149734.388851236,-2795649.0071249087,-1500526.8985324064,2264.6585236608275,304.65519105206755,-7538.842096952406
48710.0,-6126718.128258425,-2792434.2565401667,-1575823.4953030657,2338.574003417736,338.3005823368679,-7520.319476407287
48720.0,-6102963.319989511,-2788882.8905423647,-1650930.1303000895,2412.366120705353,371.97745303980224,-7500.849540183674
48730.0,-6078471.255919756,-2784994.6190307816,-1725837.3246310768,2486.0232150597226,405.68085706275787,-7480.431173834329
48740.0,-6053243.344834059,-2780769.201585878,-1800535.5892439147,2559.5335655717463,439.4058044673185,-7459.0634603089175
48750.0,-6027281.113014646,-2776206.447901635,-1875015.4269139818,2632.8853942521746,473.1472626948241,-7436.745682589602
48760.0,-6000586.2047947105,-2771306.2182054804,-1949267.3342573603,2706.0668694782403,506.9001578280355,-7413.477326256564
48770.0,-5973160.38307718,-2766068.4236653964,-2023281.80376934,2779.0661095206133,540.6593758941237,-7389.258081980214
48780.0,-5945005.529817814,-2760493.0267837876,-2097049.3258874642,2851.871186149239,574.4197642086565,-7364.087847936845
48790.0,-5916123.646471863,-2754580.0417777095,-2170560.3910783352,2924.470128316522,608.1761327602006,-7337.966732144491
48800.0,-5886516.854403509,-2748329.5349450465,-2243805.4919473673,2996.8509259161906,641.9232556351093,-7310.895054715805
48810.0,-5856187.395257352,-2741741.6250162446,-2316775.1253706384,3069.001533616069,675.6558724820102,-7282.873350024769
48820.0,-5825137.6312912,-2734816.4834912033,-2389459.7946479674,3140.9098747628695,709.36869001546,-7253.902368784119
