path,modified,source_url,url
atmosphere_tables/MCDMeanAtmosphere.dat,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//atmosphere_tables/MCDMeanAtmosphere.dat,https://zenodo.org/api/records/21277280/files/atmosphere_tables.tar.gz/content
atmosphere_tables/MCDMeanAtmosphereTimeAverage/density.dat,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//atmosphere_tables/MCDMeanAtmosphereTimeAverage/density.dat,https://zenodo.org/api/records/21277280/files/atmosphere_tables.tar.gz/content
atmosphere_tables/MCDMeanAtmosphereTimeAverage/gasConstant.dat,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//atmosphere_tables/MCDMeanAtmosphereTimeAverage/gasConstant.dat,https://zenodo.org/api/records/21277280/files/atmosphere_tables.tar.gz/content
atmosphere_tables/MCDMeanAtmosphereTimeAverage/pressure.dat,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//atmosphere_tables/MCDMeanAtmosphereTimeAverage/pressure.dat,https://zenodo.org/api/records/21277280/files/atmosphere_tables.tar.gz/content
atmosphere_tables/MCDMeanAtmosphereTimeAverage/specificHeatRatio.dat,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//atmosphere_tables/MCDMeanAtmosphereTimeAverage/specificHeatRatio.dat,https://zenodo.org/api/records/21277280/files/atmosphere_tables.tar.gz/content
atmosphere_tables/MCDMeanAtmosphereTimeAverage/temperature.dat,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//atmosphere_tables/MCDMeanAtmosphereTimeAverage/temperature.dat,https://zenodo.org/api/records/21277280/files/atmosphere_tables.tar.gz/content
atmosphere_tables/USSA1976Until100kmPer100mUntil1000kmPer1000m.dat,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//atmosphere_tables/USSA1976Until100kmPer100mUntil1000kmPer1000m.dat,https://zenodo.org/api/records/21277280/files/atmosphere_tables.tar.gz/content
atmosphere_tables/USSA1976Until100kmPer100mUntil1000kmPer1000m_wHR_GC.dat,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//atmosphere_tables/USSA1976Until100kmPer100mUntil1000kmPer1000m_wHR_GC.dat,https://zenodo.org/api/records/21277280/files/atmosphere_tables.tar.gz/content
atmosphere_tables/USSA1976Until86kmPer100m.dat,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//atmosphere_tables/USSA1976Until86kmPer100m.dat,https://zenodo.org/api/records/21277280/files/atmosphere_tables.tar.gz/content
atmosphere_tables/dtm_mars.dat,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//atmosphere_tables/dtm_mars.dat,https://zenodo.org/api/records/21277280/files/atmosphere_tables.tar.gz/content
atmosphere_tables/nrlmsise00_validation_data.pkl,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//atmosphere_tables/nrlmsise00_validation_data.pkl,https://zenodo.org/api/records/21277280/files/atmosphere_tables.tar.gz/content
atmosphere_tables/vmf3/anm_bh.txt,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//atmosphere_tables/vmf3/anm_bh.txt,https://zenodo.org/api/records/21277280/files/atmosphere_tables.tar.gz/content
atmosphere_tables/vmf3/anm_bw.txt,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//atmosphere_tables/vmf3/anm_bw.txt,https://zenodo.org/api/records/21277280/files/atmosphere_tables.tar.gz/content
atmosphere_tables/vmf3/anm_ch.txt,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//atmosphere_tables/vmf3/anm_ch.txt,https://zenodo.org/api/records/21277280/files/atmosphere_tables.tar.gz/content
atmosphere_tables/vmf3/anm_cw.txt,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//atmosphere_tables/vmf3/anm_cw.txt,https://zenodo.org/api/records/21277280/files/atmosphere_tables.tar.gz/content
atmosphere_tables/vmf3/bnm_bh.txt,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//atmosphere_tables/vmf3/bnm_bh.txt,https://zenodo.org/api/records/21277280/files/atmosphere_tables.tar.gz/content
atmosphere_tables/vmf3/bnm_bw.txt,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//atmosphere_tables/vmf3/bnm_bw.txt,https://zenodo.org/api/records/21277280/files/atmosphere_tables.tar.gz/content
atmosphere_tables/vmf3/bnm_ch.txt,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//atmosphere_tables/vmf3/bnm_ch.txt,https://zenodo.org/api/records/21277280/files/atmosphere_tables.tar.gz/content
atmosphere_tables/vmf3/bnm_cw.txt,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//atmosphere_tables/vmf3/bnm_cw.txt,https://zenodo.org/api/records/21277280/files/atmosphere_tables.tar.gz/content
earth_deformation/diurnalDisplacementFrequencyDependence.txt,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//earth_deformation/diurnalDisplacementFrequencyDependence.txt,https://zenodo.org/api/records/21277280/files/earth_deformation.tar.gz/content
earth_deformation/diurnalDisplacementFrequencyDependence2.txt,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//earth_deformation/diurnalDisplacementFrequencyDependence2.txt,https://zenodo.org/api/records/21277280/files/earth_deformation.tar.gz/content
earth_deformation/ilrsStations.blq,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//earth_deformation/ilrsStations.blq,https://zenodo.org/api/records/21277280/files/earth_deformation.tar.gz/content
earth_deformation/longPeriodDisplacementFrequencyDependence.txt,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//earth_deformation/longPeriodDisplacementFrequencyDependence.txt,https://zenodo.org/api/records/21277280/files/earth_deformation.tar.gz/content
earth_deformation/oceanTidetest.blq,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//earth_deformation/oceanTidetest.blq,https://zenodo.org/api/records/21277280/files/earth_deformation.tar.gz/content
earth_orientation/eopc04_08_IAU2000.62-now.txt,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//earth_orientation/eopc04_08_IAU2000.62-now.txt,https://zenodo.org/api/records/21261530/files/resource-rolling.tar.gz/content
earth_orientation/eopc04_14_IAU2000.62-now.txt,2024-10-04T00:00:00+00:00,https://datacenter.iers.org/data/224/eopc04_14_IAU2000.62-now.txt,https://zenodo.org/api/records/21261530/files/resource-rolling.tar.gz/content
earth_orientation/historicalDeltaT.txt,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//earth_orientation/historicalDeltaT.txt,https://zenodo.org/api/records/21261530/files/resource-rolling.tar.gz/content
