12160         C2003 09 17.29495 01 13 45.06 +07 01 00.7          17.0  ci6557644
12160         C2003 09 17.29635 01 13 44.96 +07 01 00.6          16.9  ci6557644
12160         C2003 09 17.32073 01 13 43.74 +07 00 57.4          17.1  ci6557644
12160         C2003 09 17.32213 01 13 43.65 +07 00 57.2          17.0  ci6557644
12160         C2003 09 17.36536 01 13 41.46 +07 00 51.5          17.3  ci6557644
12160         C2003 09 17.36681 01 13 41.37 +07 00 51.1          17.2  ci6557644
12160         C2003 09 18.24032 01 12 58.33 +06 58 52.4          18.3 Rmi4712333
12160         C2003 09 18.25405 01 12 57.59 +06 58 50.5          18.3 Rmi4712333
12160         C2003 09 18.26887 01 12 56.81 +06 58 47.3          17.7 Rmi4712333
12160         C2003 09 19.39083 01 11 59.50 +06 56 06.9          17.2 Roi5667699
12160         C2003 09 19.40413 01 11 58.75 +06 56 05.1                oi5667699
12160         C2003 09 19.41741 01 11 58.08 +06 56 03.2                oi5667699
12160         C2003 09 19.43062 01 11 57.34 +06 56 00.8                oi5667699
12160         C2003 09 20.30077 01 11 12.18 +06 53 50.0          17.3  ci5667704
12160         C2003 09 20.31324 01 11 11.49 +06 53 48.3          17.5  ci5667704
12160         C2003 09 20.32598 01 11 10.80 +06 53 46.4          17.4  ci5667704
12160         C2003 09 20.33403 01 11 10.69 +06 53 46.5          17.9  ci5667608
12160         C2003 09 20.33834 01 11 10.12 +06 53 44.4          17.4  ci5667704
12160         C2003 09 20.34431 01 11 10.15 +06 53 44.8          18.0  ci5667608
12160         C2003 09 20.35104 01 11 09.40 +06 53 42.6          17.3  ci5667704
12160         C2003 09 20.35478 01 11 09.56 +06 53 43.3          17.7  ci5668608
12160         C2003 09 21.44339 01 10 10.92 +06 50 49.6          17.0  ci6557644
12160         C2003 09 21.47083 01 10 09.39 +06 50 45.1          17.1  ci6557644
12160         C2003 09 21.49240 01 10 08.18 +06 50 41.6          17.4  ci6557644
12160         C2003 09 26.23537 01 05 40.77 +06 36 48.2          17.8  ci5668704
12160         C2003 09 26.24789 01 05 40.00 +06 36 45.4          17.6  ci5668704
12160         C2003 09 26.26075 01 05 39.21 +06 36 42.9          18.0  ci5668704
12160         C2003 09 26.27312 01 05 38.50 +06 36 41.0          17.4  ci5668704
12160         C2003 09 26.28583 01 05 37.73 +06 36 38.6          17.6  ci5668704
12160         C2003 09 29.23422 01 02 42.04 +06 27 04.3          17.7  ci6557704
12160         C2003 09 29.24683 01 02 41.25 +06 27 01.8          17.8  ci6557704
12160         C2003 09 29.25989 01 02 40.43 +06 26 59.1          17.6  ci6557704
12160         C2003 09 29.27243 01 02 39.64 +06 26 56.4          17.7  ci6557704
12160         C2003 09 29.28491 01 02 38.85 +06 26 54.2          17.7  ci6557704
12160         C2003 09 30.98236 01 00 55.50 +06 21 06.5          17.0 Rri6557106
12160         C2003 09 30.99005 01 00 54.99 +06 21 04.7          17.0 Rri6557106
12160         C2003 09 30.99593 01 00 54.62 +06 21 03.7          17.0 Rri6557106
12160         C2003 10 01.16955 01 00 44.31 +06 20 29.3          17.2 Roi7176699
12160         C2003 10 01.18465 01 00 43.38 +06 20 26.0                oi7176699
12160         C2003 10 01.19958 01 00 42.46 +06 20 22.7                oi7176699
12160         C2003 10 01.21459 01 00 41.48 +06 20 19.9                oi7176699
12160         C2003 10 06.54208 00 55 12.01 +06 01 32.8          18.1  ci7176608
12160         C2003 10 06.55256 00 55 11.35 +06 01 31.2          18.3  ci7176608
12160         C2003 10 06.56315 00 55 10.66 +06 01 29.0          18.7  ci7176608
12160         C2003 10 15.23089 00 46 28.38 +05 30 55.5          17.3 Roi8576699
12160         C2003 10 15.25079 00 46 27.22 +05 30 51.8                oi8576699
12160         C2003 10 15.27071 00 46 25.98 +05 30 47.8                oi8576699
12160         C2003 10 15.29058 00 46 24.81 +05 30 43.9                oi8576699
12160         C2003 10 17.25458 00 44 33.01 +05 24 12.3          17.5  ci8576704
12160         C2003 10 17.27137 00 44 32.09 +05 24 07.8          17.8  ci8576704
12160         C2003 10 17.28715 00 44 31.16 +05 24 05.4          17.9  ci8576704
12160         C2003 10 17.30203 00 44 30.28 +05 24 02.0          18.2  ci8576704
12160         C2003 10 17.31608 00 44 29.41 +05 23 58.3          18.2  ci8576704
